A15	21	N	NS	5250	Καβσεηλ	καβσεηλ	καβσεηλ	Καβσεηλ	Kabsehl				*KABSEHL	*KABSEHL
15	50	N	NS	5250	Ανωβ	ανωβ	ανωβ	Ανωβ	Anwb				*ANWB	*ANWB
15	50	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	50	N	NS	5250	Εσθεμω	εσθεμω	εσθεμω	Εσθεμω	Esqemw				*ESQEMW	*ESQEMW
15	50	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	50	N	NS	5250	Ανιμ	ανιμ	ανιμ	Ανιμ	Anim				*ANIM	*ANIM
15	51	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	51	N	NS	5250	Γοσομ	γοσομ	γοσομ	Γοσομ	Gosom				*GOSOM	*GOSOM
15	51	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	51	N	NS	5250	Χιλουων	χιλουων	χιλουων	Χιλουων	Xilouwn				*XILOUWN	*XILOUWN
15	51	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	51	N	NS	5250	Γηλων	γηλων	γηλων	Γηλων	Ghlwn			,	*GHLWN	*GHLWN
15	51	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/lij				PO/LEIS	PO/LIS
15	51	M		7	δέκα	δεκα	δεκα	δέκα	de/ka				DE/KA	DE/KA
15	51	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	51	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	51	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	51	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			·	AU)TW=N	AU)TO/S
15	52	N	NS	5250	Ερεβ	ερεβ	ερεβ	Ερεβ	Ereb				*EREB	*EREB
15	52	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	52	N	NS	5250	Εσαν	εσαν	εσαν	Εσαν	Esan				*ESAN	*ESAN
15	52	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	52	N	NS	5250	Ρουμα	ρουμα	ρουμα	Ρουμα	Rouma				*ROUMA	*ROUMA
15	53	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	53	N	NS	5250	Ιανουμ	ιανουμ	ιανουμ	Ιανουμ	Ianoum				*IANOUM	*IANOUM
15	53	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	53	N	NS	5250	Βαιθθαπφουε	βαιθθαπφουε	βαιθθαπφουε	Βαιθθαπφουε	Baiqqapfoue				*BAIQQAPFOUE	*BAIQQAPFOUE
15	53	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	53	N	NS	5250	Αφακα	αφακα	αφακα	Αφακα	Afaka				*AFAKA	*AFAKA
15	54	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	54	N	NS	5250	Χαμματα	χαμματα	χαμματα	Χαμματα	Xammata				*XAMMATA	*XAMMATA
15	54	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	54	N3I	NSF	13442	πόλις	πολις	πολις	πόλις	po/lij				PO/LIS	PO/LIS
15	54	N	NS	5250	Αρβο	αρβο	αρβο	Αρβο	Arbo				*ARBO	*ARBO
15	54	RD	NSF	11	αὕτη	αὑτη	αυτη	οὗτος	ou(=toj	[			AU(/TH	OU(=TOS
15	54	V9	PAI3S	631937	ἐστὶν	ἐστιν	εστιν	εἰμί	ei)mi/				E)STI\N	EI)MI/
15	54	N	NS	5250	Χεβρων	χεβρων	χεβρων	Χεβρων	Xebrwn		]		*XEBRWN	*XEBRWN
